userid,wid,date,infl_1y,house_price_change,prob_unrate_up,prob_stocks_up,financial_past_12m,financial_12m,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,working,hh_inc_change,hh_spending_change,taxes_change,hh_inc_bin_rank,age_init,female,hispanic,black,educ,owner,num_kids,couple,optimist_unrate,optimist_stocks,optimist_house_price
70093298,201803,2018-03-28,1.0,5.0,60.0,40.0,2,3,3.0,3.0,4.0,1,1.0,1.0,-3.0,74.1,56.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70093298,201807,2018-07-24,3.0,3.0,42.0,48.0,3,4,3.0,3.0,3.0,1,2.0,2.0,-2.0,72.7,56.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70093298,201809,2018-09-25,3.0,3.0,22.0,60.0,3,4,3.0,3.0,1.0,1,3.0,1.0,5.0,72.7,56.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70093298,201811,2018-11-21,2.0,2.0,51.0,41.0,4,4,3.0,3.0,3.0,1,3.0,3.0,3.0,72.7,56.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70093298,201812,2018-12-22,2.0,3.0,60.0,69.0,4,4,3.0,3.0,3.0,1,3.0,2.0,5.0,72.7,56.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,1,1
70093298,201901,2019-01-31,2.0,3.0,42.0,60.0,4,4,3.0,3.0,3.0,1,5.0,2.0,2.0,72.7,56.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70093313,201803,2018-03-06,4.0,2.0,60.0,35.0,3,2,2.0,3.0,0.0,1,3.0,-5.0,10.0,95.8,57.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70093322,201802,2018-02-17,5.0,8.0,48.0,63.0,5,3,3.0,3.0,5.0,1,5.0,2.0,10.0,59.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
70093322,201803,2018-03-22,5.0,3.0,15.0,65.0,5,3,4.0,4.0,6.0,1,5.0,2.0,-2.0,59.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
70093322,201804,2018-04-29,3.0,4.0,20.0,50.0,4,3,3.0,4.0,2.0,1,7.0,5.0,2.0,59.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,0,1
70093322,201805,2018-05-31,4.0,6.0,36.0,56.0,4,3,4.0,4.0,6.0,1,2.0,5.0,-5.0,74.1,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
70093322,201807,2018-07-30,6.0,8.0,50.0,50.0,3,4,4.0,4.0,3.0,1,5.0,-3.0,5.0,72.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,1
70093322,201808,2018-08-22,3.0,5.0,15.0,60.0,3,4,4.0,3.0,5.0,1,7.0,-1.0,3.0,72.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
70093322,201809,2018-09-14,3.0,3.0,30.0,50.0,3,3,3.0,4.0,4.0,1,5.0,-1.0,1.0,72.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,0,1
70093322,201810,2018-10-30,3.0,-2.0,51.0,49.0,3,3,4.0,4.0,10.0,1,5.0,2.0,1.0,72.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,0
70093322,201811,2018-11-29,3.0,-5.0,20.0,60.0,3,4,4.0,3.0,4.0,1,5.0,2.0,3.0,72.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,0
70093322,201812,2018-12-31,6.0,-3.0,60.0,29.0,3,4,3.0,3.0,3.0,1,7.0,-2.0,2.0,72.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,0
70093322,201901,2019-01-23,5.0,-3.0,75.0,20.0,3,3,3.0,3.0,6.0,1,4.0,3.0,2.0,72.7,37.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,0
70093328,201802,2018-02-22,3.0,2.0,50.0,60.0,4,4,1.0,2.0,10.0,1,3.0,50.0,8.0,59.7,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,1,1
70093328,201803,2018-03-27,5.0,5.0,60.0,50.0,4,3,2.0,3.0,30.0,1,0.0,5.0,3.0,59.7,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,1
70093328,201804,2018-04-29,3.0,10.0,60.0,50.0,4,3,1.0,2.0,24.0,1,0.0,5.0,3.0,59.7,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,1
70093328,201805,2018-05-29,3.0,-5.0,60.0,60.0,2,3,2.0,2.0,50.0,1,2.0,20.0,2.0,59.7,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,1,0
70093328,201806,2018-06-24,3.0,3.0,55.0,50.0,2,3,2.0,3.0,50.0,1,10.0,10.0,5.0,59.7,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,1
70093328,201807,2018-07-29,3.0,5.0,50.0,30.0,3,3,1.0,2.0,50.0,1,2.0,15.0,2.0,58.2,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,1
70093328,201808,2018-08-31,3.5,5.0,70.0,40.0,3,3,2.0,2.0,50.0,1,3.0,20.0,2.0,58.2,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,1
70093328,201810,2018-10-14,5.0,-5.0,80.0,50.0,2,4,2.0,2.0,60.0,1,30.0,20.0,5.0,58.2,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,0
70093328,201811,2018-11-19,3.0,5.0,70.0,50.0,3,4,2.0,2.0,40.0,1,20.0,20.0,2.0,58.2,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,1
70093328,201812,2018-12-15,3.0,-3.0,60.0,40.0,3,3,2.0,2.0,50.0,1,2.0,15.0,5.0,58.2,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,0
70093328,201901,2019-01-20,3.0,-5.0,70.0,30.0,3,3,2.0,2.0,50.0,1,2.0,20.0,5.0,58.2,47.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0,0,0
70093333,201802,2018-02-15,7.0,10.0,70.0,10.0,4,3,3.0,3.0,0.0,0,10.0,5.0,5.0,74.1,72.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70093333,201803,2018-03-12,3.0,4.0,30.0,30.0,4,4,2.0,3.0,0.0,0,5.0,3.0,-2.0,74.1,72.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093333,201804,2018-04-04,3.0,5.0,60.0,50.0,3,3,3.0,3.0,0.0,0,2.0,4.0,-5.0,74.1,72.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70093333,201805,2018-05-09,4.0,5.0,20.0,10.0,3,4,3.0,3.0,0.0,1,5.0,4.0,10.0,74.1,72.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093333,201806,2018-06-07,5.0,15.0,60.0,70.0,4,3,3.0,3.0,0.0,0,5.0,4.0,3.0,74.1,72.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,1,1
70093333,201807,2018-07-07,5.0,5.0,20.0,50.0,5,5,3.0,3.0,1.0,0,-75.0,-50.0,5.0,72.7,72.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093333,201808,2018-08-07,3.0,4.0,50.0,50.0,4,4,3.0,3.0,1.0,0,2.0,2.0,4.0,72.7,72.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70093336,201802,2018-02-13,2.0,2.0,30.0,70.0,4,4,3.0,3.0,5.0,1,8.0,5.0,20.0,48.3,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,1,1
70093336,201803,2018-03-08,1.0,5.0,40.0,20.0,4,4,2.0,2.0,1.0,1,2.0,5.0,-20.0,39.8,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,0,1
70093336,201805,2018-05-17,2.0,5.0,30.0,60.0,4,4,3.0,3.0,1.0,1,10.0,5.0,20.0,39.8,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,1,1
70093336,201807,2018-07-03,5.0,3.0,30.0,60.0,4,4,4.0,3.0,10.0,1,10.0,15.0,5.0,46.9,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,1,1
70093336,201808,2018-08-07,2.0,5.0,30.0,50.0,4,4,3.0,3.0,1.0,1,4.0,20.0,-10.0,46.9,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,0,1
70093336,201809,2018-09-25,2.0,5.0,20.0,50.0,4,4,3.0,3.0,2.0,1,15.0,40.0,2.0,46.9,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,0,1
70093336,201810,2018-10-04,4.0,3.0,30.0,50.0,4,4,3.0,3.0,1.0,1,8.0,20.0,10.0,46.9,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,0,1
70093336,201811,2018-11-06,2.0,2.0,20.0,50.0,4,4,3.0,3.0,10.0,1,5.0,10.0,-20.0,46.9,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,0,1
70093336,201812,2018-12-04,2.0,2.0,20.0,50.0,4,4,3.0,3.0,5.0,1,3.0,20.0,-5.0,38.4,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,1,0,1
70093336,201901,2019-01-08,2.0,2.0,50.0,50.0,4,4,3.0,3.0,5.0,1,4.0,25.0,-10.0,46.9,33.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,0,0,1
70093339,201802,2018-02-21,30.0,20.0,30.0,21.0,3,2,1.0,1.0,100.0,1,-20.0,25.0,-2.0,59.7,57.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093339,201803,2018-03-30,10.0,3.0,40.0,30.0,3,3,1.0,1.0,50.0,1,10.0,3.0,2.0,59.7,57.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093339,201804,2018-04-28,25.0,30.0,50.0,25.0,4,4,1.0,1.0,0.0,1,-10.0,10.0,10.0,59.7,57.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70093339,201805,2018-05-31,15.0,20.0,25.0,20.0,2,2,1.0,1.0,90.0,1,-15.0,-15.0,15.0,74.1,57.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093339,201808,2018-08-31,30.0,20.0,25.0,4.0,3,3,1.0,1.0,0.0,1,-20.0,35.0,10.0,72.7,57.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093341,201802,2018-02-12,20.0,0.0,41.0,79.0,4,4,3.0,3.0,1.0,1,0.0,0.0,0.0,24.4,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,1,0
70093341,201803,2018-03-11,10.0,0.0,35.0,50.0,4,3,3.0,3.0,5.0,1,0.0,0.0,0.0,24.4,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,0
70093341,201804,2018-04-10,2.0,3.0,39.0,20.0,4,3,2.0,2.0,0.0,1,-5.0,5.0,0.0,24.4,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,1
70093341,201805,2018-05-05,2.0,-10.0,25.0,40.0,4,3,4.0,3.0,0.0,1,0.0,0.0,0.0,24.4,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,0
70093341,201806,2018-06-06,2.0,3.0,22.0,25.0,4,3,3.0,3.0,0.0,1,2.0,2.0,7.0,24.4,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,1
70093341,201807,2018-07-06,2.0,3.0,29.0,20.0,3,3,3.0,3.0,0.0,1,0.0,0.0,0.0,23.4,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,1
70093341,201808,2018-08-04,-2.0,3.0,10.0,10.0,3,3,3.0,3.0,5.0,1,-1.0,1.0,3.0,31.1,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,1
70093341,201809,2018-09-05,3.0,5.0,20.0,25.0,4,3,3.0,3.0,5.0,1,2.0,5.0,5.0,31.1,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,1
70093341,201810,2018-10-13,0.0,0.0,20.0,30.0,3,3,4.0,4.0,0.0,1,0.0,0.0,0.0,31.1,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,0
70093341,201811,2018-11-11,0.0,-5.0,50.0,20.0,4,3,3.0,3.0,1.0,1,10.0,10.0,5.0,31.1,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0,0,0
70093341,201812,2018-12-15,0.0,2.0,10.0,20.0,3,3,4.0,4.0,10.0,1,0.0,0.0,0.0,31.1,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,1
70093341,201901,2019-01-15,0.0,0.0,25.0,30.0,3,3,3.0,3.0,10.0,1,0.0,0.0,0.0,23.4,34.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1,0,0
70093349,201805,2018-05-12,40.0,-10.0,50.0,80.0,3,3,2.0,2.0,10.0,0,15.0,-20.0,-10.0,9.0,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0,1,0
70093349,201806,2018-06-11,-20.0,-15.0,25.0,25.0,3,4,2.0,2.0,100.0,0,-10.0,-10.0,-10.0,9.0,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,0,0
70093349,201807,2018-07-12,25.0,-10.0,10.0,15.0,3,4,2.0,2.0,25.0,0,15.0,-20.0,-20.0,8.6,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,0,0
70093349,201809,2018-09-11,-10.0,-15.0,10.0,20.0,4,3,2.0,2.0,100.0,0,-5.0,-5.0,-5.0,8.6,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,0,0
70093349,201810,2018-10-20,-20.0,-10.0,10.0,21.0,3,4,2.0,2.0,40.0,1,-5.0,-15.0,-15.0,8.6,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,0,0
70093349,201812,2018-12-13,-15.0,-10.0,10.0,10.0,4,3,2.0,2.0,50.0,1,-15.0,-10.0,-7.0,15.8,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,0,0
70093349,201901,2019-01-14,-15.0,-15.0,10.0,20.0,4,4,2.0,2.0,100.0,1,-10.0,-10.0,-10.0,15.8,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,0,0
70093349,201902,2019-02-16,-15.0,-5.0,10.0,15.0,4,4,2.0,2.0,30.0,1,-10.0,-10.0,-10.0,15.8,23.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1,0,0
70093361,201803,2018-03-11,10.0,5.0,11.0,59.0,3,4,3.0,3.0,1.0,0,1.0,1.0,5.0,16.4,79.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70093361,201804,2018-04-03,2.0,4.0,1.0,43.0,3,4,3.0,3.0,3.0,0,-2.0,4.0,2.0,16.4,79.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093361,201805,2018-05-02,5.0,4.0,6.0,69.0,3,4,3.0,3.0,1.0,0,2.0,5.0,3.0,16.4,79.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70093361,201806,2018-06-03,10.0,4.0,5.0,70.0,3,3,3.0,3.0,0.0,0,2.0,3.0,2.0,16.4,79.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70093363,201802,2018-02-14,5.0,15.0,20.0,50.0,4,4,3.0,3.0,0.0,0,25.0,-10.0,-10.0,48.3,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201803,2018-03-08,5.0,15.0,39.0,80.0,4,4,3.0,3.0,0.0,0,10.0,10.0,5.0,59.7,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70093363,201804,2018-04-10,3.0,15.0,20.0,30.0,3,3,3.0,3.0,0.0,0,2.0,-10.0,20.0,48.3,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201805,2018-05-04,2.0,15.0,2.0,20.0,3,4,3.0,3.0,0.0,0,5.0,10.0,20.0,48.3,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201806,2018-06-07,2.0,15.0,5.0,10.0,4,3,2.0,2.0,0.0,0,5.0,15.0,15.0,48.3,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201807,2018-07-04,3.0,15.0,6.0,30.0,4,3,3.0,2.0,0.0,0,10.0,10.0,10.0,46.9,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201808,2018-08-07,3.0,10.0,20.0,20.0,3,3,3.0,3.0,0.0,0,5.0,-10.0,5.0,46.9,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201809,2018-09-06,3.0,5.0,20.0,20.0,4,3,3.0,3.0,0.0,0,5.0,-5.0,10.0,58.2,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201810,2018-10-05,2.0,5.0,10.0,24.0,4,3,3.0,3.0,0.0,0,5.0,10.0,10.0,46.9,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201811,2018-11-06,3.0,5.0,10.0,10.0,3,3,3.0,3.0,0.0,0,10.0,5.0,2.0,58.2,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201812,2018-12-06,2.0,10.0,10.0,5.0,3,3,3.0,3.0,0.0,0,2.0,5.0,5.0,46.9,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093363,201901,2019-01-07,3.0,3.0,10.0,20.0,3,3,3.0,3.0,0.0,0,5.0,-15.0,5.0,46.9,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093380,201805,2018-05-30,5.0,5.0,20.0,20.0,4,3,3.0,3.0,0.0,0,10.0,-20.0,2.0,85.5,66.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70093384,201802,2018-02-21,8.0,3.0,11.0,16.0,3,3,3.0,3.0,30.0,1,1.0,-5.0,1.0,16.4,25.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1,0,1
70093384,201803,2018-03-26,7.0,6.0,7.0,6.0,3,3,3.0,3.0,33.0,1,2.0,5.0,3.0,24.4,25.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1,0,1
70093384,201805,2018-05-25,3.0,6.0,3.0,4.0,3,3,3.0,3.0,5.0,1,1.0,5.0,5.0,24.4,25.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1,0,1
70093384,201806,2018-06-22,5.0,8.0,5.0,8.0,2,3,3.0,3.0,10.0,1,-3.0,3.0,5.0,24.4,25.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1,0,1
70093384,201807,2018-07-28,5.0,1.0,1.0,3.0,3,3,3.0,3.0,3.0,1,1.0,1.0,1.0,15.8,25.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1,0,1
70093387,201803,2018-03-27,2.0,5.0,20.0,89.0,4,4,3.0,4.0,4.0,1,3.0,1.0,-3.0,74.1,57.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70093399,201802,2018-02-20,3.0,15.0,50.0,50.0,3,2,2.0,3.0,0.0,0,-10.0,-10.0,2.0,74.1,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70093399,201804,2018-04-10,5.0,25.0,50.0,50.0,3,3,3.0,3.0,0.0,0,5.0,-6.0,-5.0,85.5,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70093399,201805,2018-05-14,2.5,5.0,50.0,50.0,2,3,1.0,1.0,0.0,0,-5.0,-5.0,2.0,74.1,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70093399,201806,2018-06-21,5.0,5.0,50.0,60.0,1,3,1.0,1.0,0.0,0,0.0,0.0,0.0,39.8,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,1,1
70093428,201802,2018-02-19,4.0,5.0,70.0,28.0,3,3,3.0,3.0,0.0,1,4.0,0.0,5.0,74.1,38.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,1
70093428,201803,2018-03-09,4.0,5.0,80.0,50.0,3,3,3.0,3.0,0.0,1,2.0,0.0,8.0,59.7,38.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,1
70093428,201804,2018-04-16,4.0,5.0,40.0,30.0,3,3,3.0,3.0,0.0,1,0.0,0.0,10.0,59.7,38.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1,0,1
70093432,201803,2018-03-11,2.0,6.0,10.0,50.0,5,5,4.0,4.0,0.0,0,2.0,10.0,1.0,48.3,79.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70093446,201802,2018-02-23,2.0,3.0,10.0,86.0,3,3,3.0,3.0,0.0,1,10.0,5.0,-5.0,74.1,43.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1,1,1
70093446,201805,2018-05-31,6.0,6.0,5.0,75.0,4,4,3.0,3.0,1.0,1,5.0,5.0,-3.0,74.1,43.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1,1,1
70093451,201804,2018-04-12,10.0,10.0,50.0,30.0,2,3,4.0,3.0,10.0,1,-20.0,30.0,20.0,2.8,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,0,1
70093451,201805,2018-05-21,10.0,10.0,30.0,50.0,2,3,3.0,4.0,50.0,1,-50.0,15.0,10.0,2.8,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1,0,1
70093451,201806,2018-06-24,5.0,15.0,50.0,50.0,2,3,3.0,3.0,50.0,1,-50.0,25.0,20.0,2.8,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,0,1
70093451,201807,2018-07-25,10.0,10.0,40.0,50.0,2,3,3.0,3.0,50.0,1,20.0,40.0,20.0,2.7,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1,0,1
70093451,201808,2018-08-22,5.0,10.0,50.0,50.0,3,3,3.0,3.0,40.0,1,-50.0,40.0,20.0,8.6,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,0,1
70093451,201809,2018-09-15,10.0,10.0,50.0,55.0,2,3,3.0,3.0,50.0,1,-10.0,20.0,10.0,8.6,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,1,1
70093451,201810,2018-10-24,10.0,5.0,50.0,50.0,2,3,3.0,3.0,50.0,1,0.0,10.0,10.0,8.6,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,0,1
70093451,201811,2018-11-22,15.0,0.0,50.0,40.0,2,3,3.0,3.0,50.0,1,50.0,50.0,20.0,8.6,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,0,0
70093451,201812,2018-12-22,20.0,5.0,30.0,10.0,3,2,3.0,3.0,50.0,1,10.0,20.0,10.0,8.6,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1,0,1
70093451,201901,2019-01-25,10.0,10.0,50.0,40.0,3,3,3.0,3.0,30.0,1,25.0,20.0,10.0,8.6,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,0,1
70093451,201902,2019-02-20,10.0,10.0,50.0,40.0,3,3,3.0,3.0,10.0,1,10.0,25.0,5.0,8.6,62.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0,0,1
70093475,201802,2018-02-12,25.0,5.0,30.0,10.0,3,3,3.0,3.0,0.0,0,-10.0,10.0,10.0,39.8,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201803,2018-03-12,20.0,6.0,35.0,15.0,3,3,2.0,3.0,5.0,0,5.0,15.0,-10.0,48.3,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201804,2018-04-13,10.0,7.0,11.0,15.0,3,3,3.0,3.0,2.0,0,0.0,5.0,5.0,48.3,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201805,2018-05-18,20.0,5.0,19.0,23.0,3,3,3.0,3.0,2.0,0,5.0,10.0,5.0,48.3,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201806,2018-06-19,15.0,10.0,24.0,24.0,3,3,3.0,4.0,7.0,0,5.0,20.0,5.0,48.3,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201807,2018-07-16,5.0,7.0,9.0,6.0,3,3,3.0,3.0,2.0,0,5.0,15.0,-10.0,46.9,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201808,2018-08-20,10.0,5.0,19.0,8.0,3,3,3.0,3.0,5.0,0,5.0,10.0,5.0,46.9,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201810,2018-10-17,10.0,7.0,40.0,29.0,3,3,3.0,3.0,1.0,0,0.0,10.0,5.0,38.4,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201811,2018-11-20,15.0,5.0,20.0,16.0,3,3,3.0,3.0,5.0,0,5.0,10.0,10.0,38.4,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093475,201901,2019-01-21,20.0,5.0,21.0,10.0,3,3,3.0,3.0,10.0,0,5.0,10.0,5.0,31.1,45.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1,0,1
70093482,201803,2018-03-04,30.0,0.0,75.0,15.0,2,2,2.0,1.0,0.0,1,1.0,10.0,5.0,39.8,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,0
70093482,201804,2018-04-11,7.0,1.0,60.0,2.0,2,3,3.0,2.0,2.0,1,1.0,2.0,5.0,39.8,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,1
70093482,201805,2018-05-30,3.0,-2.0,30.0,5.0,3,3,2.0,3.0,0.0,1,1.0,3.0,1.0,39.8,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,0
70093482,201807,2018-07-24,2.0,3.0,50.0,4.0,3,3,2.0,2.0,2.0,1,2.0,1.0,2.0,38.4,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,1
70093482,201809,2018-09-27,2.0,2.0,40.0,5.0,4,3,2.0,2.0,5.0,1,1.0,2.0,2.0,46.9,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,1
70093482,201810,2018-10-21,2.0,2.0,10.0,2.0,4,3,2.0,2.0,0.0,1,2.0,1.0,1.0,46.9,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,1
70093482,201811,2018-11-27,2.0,1.0,5.0,3.0,4,3,2.0,2.0,1.0,1,2.0,1.0,1.0,46.9,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,1
70093482,201812,2018-12-29,2.0,1.0,2.0,2.0,4,3,3.0,3.0,1.0,1,2.0,1.0,1.0,46.9,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,1
70093482,201901,2019-01-21,2.0,1.0,5.0,2.0,4,3,3.0,2.0,1.0,1,1.0,1.0,1.0,46.9,39.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,1
